10;8;0;1;0;17;0
20;10;0;1;0;39;0
30;13;7;1;0;67;0
40;14;9;1;1;98;0
50;14;13;1;1;129;0
60;13;13;1;1;157;0
70;10;9;1;1;179;0
80;11;10;1;1;203;0
90;13;12;1;1;231;0
100;14;11;1;1;262;0
110;13;11;1;1;290;0
120;10;10;1;1;312;0
130;9;8;1;1;331;0
140;11;8;1;1;355;0
150;14;13;1;1;386;0
160;12;12;1;1;412;0
170;12;11;1;1;438;0
180;14;13;1;1;469;0
190;13;13;1;1;497;0
200;11;13;1;1;521;0
210;6;13;0;1;534;0
220;5;13;0;1;545;0
230;0;14;0;1;545;0
240;0;13;0;1;545;0
250;0;13;0;1;545;0
260;0;13;0;1;545;0
270;0;11;0;1;545;0
280;0;9;0;1;545;0
290;0;9;0;1;545;0
300;0;13;0;1;545;0
310;0;9;0;1;545;0
320;0;12;0;1;545;0
330;0;12;0;1;545;0
340;0;14;0;1;545;0
350;0;11;0;1;545;0
360;0;8;0;1;545;0
370;4;27;0;3;553;0
380;12;6;1;0;579;0
390;0;0;0;0;579;0
400;0;0;0;0;579;0
410;0;3;0;0;579;0
420;0;12;0;1;579;0
430;0;13;0;1;579;0
440;0;7;0;0;579;0
450;0;0;0;0;579;0
460;0;1;0;0;579;0
470;0;0;0;0;579;0
480;0;10;0;1;579;0
490;0;16;0;2;579;0
500;0;15;0;1;579;0
510;0;14;0;1;579;0
520;0;13;0;1;579;0
530;0;12;0;1;579;0
540;0;15;0;1;579;0
550;0;15;0;1;579;0
560;0;15;0;1;579;0
570;0;16;0;2;579;0
580;0;16;0;2;579;0
590;0;15;0;1;579;0
600;0;16;0;2;579;0
610;0;16;0;2;579;0
620;0;12;0;1;579;0
630;0;12;0;1;579;0
640;0;14;0;1;579;0
650;0;11;0;1;579;0
660;0;13;0;1;579;0
670;0;14;0;1;579;0
680;0;14;0;1;579;0
690;0;11;0;1;579;0
700;0;11;0;1;579;0
710;0;10;0;1;579;0
720;0;7;0;0;579;0
730;0;6;0;0;579;0
740;0;4;0;0;579;0
750;0;0;0;0;579;0
760;0;0;0;0;579;0
770;0;0;0;0;579;0
780;0;0;0;0;579;0
790;0;0;0;0;579;0
800;0;9;0;1;579;0
810;0;16;0;2;579;0
820;11;17;1;2;603;0
830;10;17;1;2;625;0
840;7;15;0;1;640;0
850;0;13;0;1;640;0
860;0;17;0;2;640;0
870;0;15;0;1;640;0
880;0;15;0;1;640;0
890;0;16;0;2;640;0
900;0;15;0;1;640;0
910;0;16;0;2;640;0
920;0;15;0;1;640;0
930;0;14;0;1;640;0
940;0;13;0;1;640;0
950;0;13;0;1;640;0
960;0;12;0;1;640;0
971;0;12;0;1;640;0
981;0;10;0;1;640;0
991;0;10;0;1;640;0
1001;1;6;0;0;642;0
1011;0;3;0;0;642;0
1021;0;11;0;1;642;0
1031;0;10;0;1;642;0
1041;0;4;0;0;642;0
1051;2;3;0;0;646;0
1061;1;14;0;1;648;0
1071;0;12;0;1;648;0
1081;0;13;0;1;648;0
1091;0;13;0;1;648;0
1101;0;14;0;1;648;0
1111;0;14;0;1;648;0
